First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Michael,Thomas,"Perry, Jordan and House",5492 Carroll Causeway Suite 600,New Martinburgh,Wyoming,10506,Eat especially room part great industry president exist situation state.,Rental Package,18-09-2024,79,Frequent,"IT trainer, with interest in property management","2023-08-05, 2022-12-22 - 2024-09-18","IT trainer, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 79 units of Rental Package on 2023-08-05.",Not Answered,Frequent,Scheduled Appointment
Danielle,Wilson,"Malone, Cantrell and Hale",58405 Chung Knolls Suite 312,Toddberg,Virginia,50165,Order whether seem visit industry identify along cover see.,Listing,10-01-2025,80,One-time,"Office manager, with interest in property management","2024-03-07, 2022-12-31 - 2025-01-10","Office manager, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Signed Up. Purchased: 80 units of Listing on 2024-03-07.",Emailed,One-time,Signed Up
David,Lopez,"Mays, Rodriguez and Liu",926 Timothy Cliff Apt. 019,Hernandezbury,North Carolina,2971,Congress miss kind point positive nation already near total almost record read change.,Cleaning,26-10-2024,40,Frequent,"Designer, multimedia, with interest in property management","2024-07-13, 2023-07-18 - 2024-10-26","Designer, multimedia, with interest in property management. Engaged via Meeting Set Up, Frequent frequency. Outcome: Pending Decision. Purchased: 40 units of Cleaning on 2024-07-13.",Meeting Set Up,Frequent,Pending Decision
Richard,Boyd,Cruz-Erickson,16337 James Manor,Hicksbury,Ohio,81730,Look low administration set management imagine none past.,Cleaning,20-03-2024,47,One-time,"Early years teacher, with interest in property management","2024-02-16, 2022-06-17 - 2024-03-20","Early years teacher, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Scheduled Appointment. Purchased: 47 units of Cleaning on 2024-02-16.",Emailed,One-time,Scheduled Appointment
Timothy,Smith,"Jones, Armstrong and Woodard",83457 Elizabeth Island Apt. 177,Mannbury,Nevada,6832,Begin read various theory east nice everybody recognize short would my while.,Inspection,01-12-2024,90,Frequent,"Music therapist, with interest in property management","2024-06-03, 2022-07-04 - 2024-12-01","Music therapist, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Signed Up. Purchased: 90 units of Inspection on 2024-06-03.",Followed Up,Frequent,Signed Up
Felicia,Reeves,"Ramos, Owens and Parker",6389 George Prairie Apt. 972,South Christopherfurt,Iowa,24679,Hope point everything leader necessary establish argue their skin.,Maintenance Plan,02-02-2024,99,One-time,"Tourism officer, with interest in property management","2023-10-27, 2023-08-31 - 2024-02-02","Tourism officer, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Requested Info. Purchased: 99 units of Maintenance Plan on 2023-10-27.",Emailed,One-time,Requested Info
Miguel,Martinez,"Miller, Garcia and Collins",029 Taylor Trail,Fergusonhaven,Washington,69623,Who forward believe lay move same.,Listing,01-04-2025,86,One-time,"Lawyer, with interest in property management","2023-09-01, 2022-07-16 - 2025-04-01","Lawyer, with interest in property management. Engaged via Followed Up, One-time frequency. Outcome: Signed Up. Purchased: 86 units of Listing on 2023-09-01.",Followed Up,One-time,Signed Up
Steven,Hensley,Maxwell Inc,89140 Green View,Sarahburgh,Nebraska,3660,Impact military economy guess do couple to.,Listing,06-04-2025,15,Frequent,"Insurance broker, with interest in property management","2025-01-25, 2023-06-22 - 2025-04-06","Insurance broker, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Requested Info. Purchased: 15 units of Listing on 2025-01-25.",Followed Up,Frequent,Requested Info
Mark,Rogers,"Simon, Spencer and Bush",6530 Nathan Stream Apt. 155,Horntown,California,54319,Somebody dog ok blue all push we design heart cause.,Listing,16-01-2025,70,Frequent,"Special educational needs teacher, with interest in property management","2024-09-26, 2022-04-28 - 2025-01-16","Special educational needs teacher, with interest in property management. Engaged via Responded, Frequent frequency. Outcome: Pending Decision. Purchased: 70 units of Listing on 2024-09-26.",Responded,Frequent,Pending Decision
Nicole,James,"Pope, Lewis and Mora",818 Nathan Spur,Jessicatown,Iowa,71511,By situation myself present spend plant.,Maintenance Plan,12-01-2025,12,Occasional,"Emergency planning/management officer, with interest in property management","2024-03-29, 2024-01-05 - 2025-01-12","Emergency planning/management officer, with interest in property management. Engaged via Meeting Set Up, Occasional frequency. Outcome: Pending Decision. Purchased: 12 units of Maintenance Plan on 2024-03-29.",Meeting Set Up,Occasional,Pending Decision
Maureen,Carpenter,May Ltd,139 Tracy Islands,Port Linda,South Dakota,51874,Relate suffer one institution career later station paper.,Rental Package,27-03-2025,5,Frequent,"Scientist, biomedical, with interest in property management","2025-02-15, 2024-03-23 - 2025-03-27","Scientist, biomedical, with interest in property management. Engaged via Meeting Set Up, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 5 units of Rental Package on 2025-02-15.",Meeting Set Up,Frequent,Scheduled Appointment
Richard,Parsons,Cole-Dominguez,57978 Ryan Extensions Apt. 521,Kingchester,Kansas,37209,Miss recently turn with Republican data should.,Cleaning,12-03-2025,97,One-time,"Designer, television/film set, with interest in property management","2024-10-01, 2024-06-16 - 2025-03-12","Designer, television/film set, with interest in property management. Engaged via Responded, One-time frequency. Outcome: Pending Decision. Purchased: 97 units of Cleaning on 2024-10-01.",Responded,One-time,Pending Decision
Elaine,Turner,"Curtis, Yates and Fleming",747 Connie Fork,Johnsonburgh,Washington,21285,Fire friend beyond begin put necessary Democrat audience less system serious animal.,Rental Package,10-09-2024,45,Frequent,"Land/geomatics surveyor, with interest in property management","2024-08-01, 2024-02-27 - 2024-09-10","Land/geomatics surveyor, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Signed Up. Purchased: 45 units of Rental Package on 2024-08-01.",Called,Frequent,Signed Up
Emily,Mcdonald,"Carroll, Burton and Price",55938 Lowe Branch,South Johnstad,Tennessee,52086,Line let tell listen whose major.,Maintenance Plan,16-12-2024,85,Frequent,"Programmer, multimedia, with interest in property management","2024-03-30, 2023-11-12 - 2024-12-16","Programmer, multimedia, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Requested Info. Purchased: 85 units of Maintenance Plan on 2024-03-30.",Emailed,Frequent,Requested Info
Dustin,Ward,Stone-Johnson,157 Kevin Gateway Apt. 960,Bishopbury,Virginia,5630,Far know write ready just us kid idea attack structure.,Inspection,23-09-2024,90,Occasional,"Psychologist, prison and probation services, with interest in property management","2024-02-25, 2023-06-05 - 2024-09-23","Psychologist, prison and probation services, with interest in property management. Engaged via Not Answered, Occasional frequency. Outcome: Not Interested. Purchased: 90 units of Inspection on 2024-02-25.",Not Answered,Occasional,Not Interested
Charles,Long,Gaines Group,54489 Marissa Heights,West Jasminport,Vermont,18877,Certainly life security movie class fly air spend later production floor customer room.,Inspection,10-10-2024,94,One-time,"Event organiser, with interest in property management","2024-07-09, 2022-09-24 - 2024-10-10","Event organiser, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Requested Info. Purchased: 94 units of Inspection on 2024-07-09.",Emailed,One-time,Requested Info
Scott,Martinez,"Long, Hawkins and Patrick",04900 Johnson Flats,Ashleyshire,West Virginia,60545,Choice paper appear into there player much positive need whatever lot language growth hit.,Cleaning,21-05-2024,22,Frequent,"Fine artist, with interest in property management","2023-08-28, 2022-09-22 - 2024-05-21","Fine artist, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 22 units of Cleaning on 2023-08-28.",Not Answered,Frequent,Scheduled Appointment
Patrick,Thompson,"Johnson, Peterson and Garner",44125 Erin Islands Apt. 313,Angelicachester,Vermont,76604,Significant media thing want same key.,Cleaning,10-04-2025,14,Frequent,"Textile designer, with interest in property management","2024-12-19, 2023-10-04 - 2025-04-10","Textile designer, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Signed Up. Purchased: 14 units of Cleaning on 2024-12-19.",Followed Up,Frequent,Signed Up
Jason,Weiss,Sanford Ltd,750 Tran Crossroad Apt. 556,Piercestad,Idaho,62441,Either use near detail likely glass major.,Cleaning,23-08-2023,59,Occasional,"Therapist, occupational, with interest in property management","2023-06-15, 2022-06-22 - 2023-08-23","Therapist, occupational, with interest in property management. Engaged via Responded, Occasional frequency. Outcome: Requested Info. Purchased: 59 units of Cleaning on 2023-06-15.",Responded,Occasional,Requested Info
Matthew,Taylor,Myers Group,008 Scott Dam Apt. 763,North Lori,Massachusetts,38821,Value eight eye learn class occur know.,Maintenance Plan,31-07-2024,34,Frequent,"Ranger/warden, with interest in property management","2023-12-23, 2022-11-09 - 2024-07-31","Ranger/warden, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Requested Info. Purchased: 34 units of Maintenance Plan on 2023-12-23.",Not Answered,Frequent,Requested Info
Randy,Strickland,Wong Ltd,62207 Vega Stravenue,East Deniseview,Pennsylvania,12798,Job whole several public general likely meet smile now.,Inspection,28-11-2023,97,Frequent,"Broadcast engineer, with interest in property management","2023-09-24, 2022-09-04 - 2023-11-28","Broadcast engineer, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Requested Info. Purchased: 97 units of Inspection on 2023-09-24.",Called,Frequent,Requested Info
Melinda,Ramirez,Butler and Sons,6086 Maureen Oval,Courtneyfurt,Pennsylvania,69424,Take nature discuss cut social administration my service thousand argue.,Inspection,27-03-2025,49,One-time,"Lecturer, further education, with interest in property management","2024-09-10, 2023-09-03 - 2025-03-27","Lecturer, further education, with interest in property management. Engaged via Followed Up, One-time frequency. Outcome: Not Interested. Purchased: 49 units of Inspection on 2024-09-10.",Followed Up,One-time,Not Interested
Benjamin,Huang,Harris PLC,4638 Roger Rapid Suite 025,Port Hannahstad,Arkansas,23141,Model attorney second no significant reflect appear project range front force process debate.,Listing,19-12-2024,48,One-time,"Games developer, with interest in property management","2024-09-27, 2024-06-09 - 2024-12-19","Games developer, with interest in property management. Engaged via Called, One-time frequency. Outcome: Signed Up. Purchased: 48 units of Listing on 2024-09-27.",Called,One-time,Signed Up
Tom,Houston,Jenkins LLC,803 Amy Ford,Davidfort,Michigan,78697,Front often wonder character ground ever enough father appear.,Inspection,04-03-2025,37,One-time,"Librarian, academic, with interest in property management","2023-05-03, 2022-10-06 - 2025-03-04","Librarian, academic, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Scheduled Appointment. Purchased: 37 units of Inspection on 2023-05-03.",Not Answered,One-time,Scheduled Appointment
Tiffany,Barrett,"Walsh, Yoder and Duncan",115 Mooney Club Suite 146,East James,Oklahoma,66981,General manage miss Congress what nature hotel performance deal them time official.,Inspection,05-02-2025,21,Occasional,"Network engineer, with interest in property management","2024-11-14, 2024-07-19 - 2025-02-05","Network engineer, with interest in property management. Engaged via Responded, Occasional frequency. Outcome: Not Interested. Purchased: 21 units of Inspection on 2024-11-14.",Responded,Occasional,Not Interested
Jim,Jones,Washington-Hansen,213 Andrew Pines,Jasonville,Alaska,22683,Attention effect trial be indeed morning network American itself movie again.,Inspection,12-01-2025,13,Frequent,"Editor, magazine features, with interest in property management","2023-09-27, 2022-05-21 - 2025-01-12","Editor, magazine features, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Requested Info. Purchased: 13 units of Inspection on 2023-09-27.",Not Answered,Frequent,Requested Info
George,Ward,"Myers, Dennis and Mendez",01533 Perez Heights Apt. 821,West Daniel,Colorado,37732,Wall finally receive room finish science level glass subject trouble central question.,Inspection,15-11-2024,77,One-time,"Archaeologist, with interest in property management","2024-02-27, 2022-12-06 - 2024-11-15","Archaeologist, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Pending Decision. Purchased: 77 units of Inspection on 2024-02-27.",Not Answered,One-time,Pending Decision
Steven,Chavez,"Diaz, Carey and Hughes",2532 Joseph Cape,West Paula,South Carolina,97074,Weight garden general later player accept since arrive officer security statement television.,Rental Package,26-03-2025,81,One-time,"Sales promotion account executive, with interest in property management","2025-02-24, 2023-07-07 - 2025-03-26","Sales promotion account executive, with interest in property management. Engaged via Meeting Set Up, One-time frequency. Outcome: Pending Decision. Purchased: 81 units of Rental Package on 2025-02-24.",Meeting Set Up,One-time,Pending Decision
Shawn,Price,Juarez Ltd,3349 Tara Villages Apt. 112,Port Randall,Wyoming,51139,Wife leave religious thought sing seem lot billion.,Rental Package,14-03-2024,34,Occasional,"Media planner, with interest in property management","2023-12-09, 2023-07-07 - 2024-03-14","Media planner, with interest in property management. Engaged via Called, Occasional frequency. Outcome: Pending Decision. Purchased: 34 units of Rental Package on 2023-12-09.",Called,Occasional,Pending Decision
Anna,Stevens,Jenkins-Johnson,51723 Kaitlyn Burg Suite 721,Parkerton,Louisiana,15317,Bring sound air plant describe population size sure others pay.,Inspection,10-08-2024,64,Frequent,"Mechanical engineer, with interest in property management","2024-03-20, 2024-01-27 - 2024-08-10","Mechanical engineer, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Requested Info. Purchased: 64 units of Inspection on 2024-03-20.",Followed Up,Frequent,Requested Info
Rebecca,Stewart,Hall Group,6284 Shaffer Oval Suite 261,South Brianberg,Hawaii,93536,View report far center structure daughter southern agree sport huge all person.,Maintenance Plan,19-07-2024,64,One-time,"Psychiatrist, with interest in property management","2024-06-26, 2022-07-30 - 2024-07-19","Psychiatrist, with interest in property management. Engaged via Meeting Set Up, One-time frequency. Outcome: Not Interested. Purchased: 64 units of Maintenance Plan on 2024-06-26.",Meeting Set Up,One-time,Not Interested
Kyle,Little,Wagner and Sons,24528 Carolyn Walks Apt. 839,Christopherburgh,Minnesota,44044,News wall ten door certainly at simple see respond whatever.,Cleaning,01-02-2025,34,One-time,"Land, with interest in property management","2024-11-06, 2024-01-21 - 2025-02-01","Land, with interest in property management. Engaged via Followed Up, One-time frequency. Outcome: Pending Decision. Purchased: 34 units of Cleaning on 2024-11-06.",Followed Up,One-time,Pending Decision
Kimberly,Hampton,Andersen Ltd,78525 Rachel Harbor Apt. 094,South Nicole,Pennsylvania,71174,Human east side southern avoid animal fear onto.,Listing,26-03-2025,81,One-time,"Sports coach, with interest in property management","2025-02-25, 2025-01-13 - 2025-03-26","Sports coach, with interest in property management. Engaged via Responded, One-time frequency. Outcome: Signed Up. Purchased: 81 units of Listing on 2025-02-25.",Responded,One-time,Signed Up
Shawn,Walker,Brown and Sons,135 Crawford Dam Suite 721,Hollyton,Maine,33860,Tv onto available maybe throughout single involve example person name.,Listing,15-12-2024,65,Frequent,"Fitness centre manager, with interest in property management","2024-06-23, 2023-07-21 - 2024-12-15","Fitness centre manager, with interest in property management. Engaged via Responded, Frequent frequency. Outcome: Signed Up. Purchased: 65 units of Listing on 2024-06-23.",Responded,Frequent,Signed Up
Xavier,Hernandez,Lang Group,3514 Robert Mews Apt. 835,North Sheila,Georgia,13046,Network beyond its peace rather home suffer up almost its read rate.,Rental Package,25-01-2025,95,One-time,"Primary school teacher, with interest in property management","2025-01-11, 2024-09-25 - 2025-01-25","Primary school teacher, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Not Interested. Purchased: 95 units of Rental Package on 2025-01-11.",Emailed,One-time,Not Interested
Willie,Potts,"Clark, Baldwin and Rogers",15449 Hawkins Station Suite 035,South Maria,Kentucky,24183,Color view its success data factor speech meeting against dream Republican.,Rental Package,28-11-2024,29,Frequent,"Careers information officer, with interest in property management","2023-12-31, 2023-03-19 - 2024-11-28","Careers information officer, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Requested Info. Purchased: 29 units of Rental Package on 2023-12-31.",Emailed,Frequent,Requested Info
Alan,Ingram,"Long, Klein and Fisher",92988 Yu Walks,Lake Laura,Arkansas,86786,Federal guess eye section will why reveal.,Maintenance Plan,28-12-2023,76,Frequent,"Building surveyor, with interest in property management","2023-11-19, 2022-05-28 - 2023-12-28","Building surveyor, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Requested Info. Purchased: 76 units of Maintenance Plan on 2023-11-19.",Called,Frequent,Requested Info
David,Brown,Griffith Ltd,9112 Mitchell Mountain,Lanechester,New York,64474,Own better Republican Republican not own face far skill school produce majority.,Inspection,05-12-2024,49,One-time,"Designer, graphic, with interest in property management","2024-05-05, 2023-07-06 - 2024-12-05","Designer, graphic, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Signed Up. Purchased: 49 units of Inspection on 2024-05-05.",Not Answered,One-time,Signed Up
Nicholas,Davis,Harris-Murphy,260 Lloyd Square,Ashleyberg,Iowa,55673,Number need marriage management town employee space trip more.,Inspection,31-07-2024,51,Frequent,"Medical technical officer, with interest in property management","2024-06-17, 2023-04-07 - 2024-07-31","Medical technical officer, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 51 units of Inspection on 2024-06-17.",Emailed,Frequent,Scheduled Appointment
Jason,Lynch,Mullins LLC,58388 Shannon Islands,North Melanieshire,Nebraska,49773,Represent draw special but court sport.,Rental Package,08-08-2024,34,Frequent,"Horticulturist, commercial, with interest in property management","2024-05-13, 2023-01-29 - 2024-08-08","Horticulturist, commercial, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Pending Decision. Purchased: 34 units of Rental Package on 2024-05-13.",Emailed,Frequent,Pending Decision
Alyssa,Anderson,Mack LLC,1425 Bowman Corners,Kevinfurt,Rhode Island,92077,Study space majority focus game himself.,Maintenance Plan,08-08-2023,27,Frequent,"Press sub, with interest in property management","2023-05-02, 2022-11-27 - 2023-08-08","Press sub, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 27 units of Maintenance Plan on 2023-05-02.",Emailed,Frequent,Scheduled Appointment
Daniel,Donaldson,Foster-Perez,715 Jeremy Rue,South Lucashaven,Kentucky,41516,Anything best owner fly play Democrat we a decide wish spring focus.,Rental Package,31-03-2025,48,Occasional,"Ceramics designer, with interest in property management","2024-11-17, 2024-10-24 - 2025-03-31","Ceramics designer, with interest in property management. Engaged via Not Answered, Occasional frequency. Outcome: Signed Up. Purchased: 48 units of Rental Package on 2024-11-17.",Not Answered,Occasional,Signed Up
Angela,Cardenas,Hooper-Tran,042 Coleman Vista Suite 983,Johnsonmouth,Washington,37187,Old include effect senior information should.,Cleaning,08-03-2025,32,One-time,"Automotive engineer, with interest in property management","2025-01-22, 2023-05-05 - 2025-03-08","Automotive engineer, with interest in property management. Engaged via Followed Up, One-time frequency. Outcome: Requested Info. Purchased: 32 units of Cleaning on 2025-01-22.",Followed Up,One-time,Requested Info
Christina,Gonzales,Brewer and Sons,726 Taylor Cliffs Apt. 516,Lake Nicolemouth,Minnesota,38144,Coach so record common suggest could offer cause age story.,Maintenance Plan,25-10-2023,71,One-time,"Exhibition designer, with interest in property management","2023-08-05, 2023-07-10 - 2023-10-25","Exhibition designer, with interest in property management. Engaged via Responded, One-time frequency. Outcome: Scheduled Appointment. Purchased: 71 units of Maintenance Plan on 2023-08-05.",Responded,One-time,Scheduled Appointment
Jack,Watkins,Martin-Torres,089 Ashley Junction Suite 878,Port Paul,Georgia,68361,Expect enter discuss stock computer financial happy ever.,Cleaning,18-12-2024,91,Frequent,"Psychiatrist, with interest in property management","2024-08-14, 2023-06-23 - 2024-12-18","Psychiatrist, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Not Interested. Purchased: 91 units of Cleaning on 2024-08-14.",Called,Frequent,Not Interested
Sally,Guerrero,"Phelps, Gonzalez and Cooley",18922 Morgan Lights,East Cynthiastad,Wyoming,97830,High agency study sign partner trial fall green myself quickly last read.,Inspection,31-05-2024,66,One-time,"Doctor, hospital, with interest in property management","2023-10-14, 2023-05-27 - 2024-05-31","Doctor, hospital, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Scheduled Appointment. Purchased: 66 units of Inspection on 2023-10-14.",Not Answered,One-time,Scheduled Appointment
Cheryl,Garrison,"Chavez, Johnson and Jefferson",8597 Tyler Throughway Apt. 635,Annaburgh,Idaho,10297,Computer series parent opportunity send example modern score side the front number others.,Listing,14-04-2025,97,Frequent,"Theatre manager, with interest in property management","2024-06-20, 2023-09-04 - 2025-04-14","Theatre manager, with interest in property management. Engaged via Meeting Set Up, Frequent frequency. Outcome: Requested Info. Purchased: 97 units of Listing on 2024-06-20.",Meeting Set Up,Frequent,Requested Info
Sheila,Mclean,Harris-Matthews,2081 Anderson Creek,Figueroabury,Massachusetts,34904,Smile above perhaps choose impact scene action out theory.,Cleaning,12-07-2024,49,Occasional,"Video editor, with interest in property management","2024-05-06, 2023-08-29 - 2024-07-12","Video editor, with interest in property management. Engaged via Followed Up, Occasional frequency. Outcome: Not Interested. Purchased: 49 units of Cleaning on 2024-05-06.",Followed Up,Occasional,Not Interested
Steven,Williams,Myers-Ortega,09216 Ayala Plains Suite 942,Hudsonfort,South Carolina,90428,Hotel suggest southern dinner buy already meeting spend sign budget.,Rental Package,07-04-2025,87,Frequent,"Scientist, research (physical sciences), with interest in property management","2025-02-28, 2023-09-13 - 2025-04-07","Scientist, research (physical sciences), with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Pending Decision. Purchased: 87 units of Rental Package on 2025-02-28.",Followed Up,Frequent,Pending Decision
Jamie,Warren,Moore Inc,7825 Theresa Vista,West Ryan,Mississippi,20196,Already return nearly process attorney trip local miss talk father on.,Inspection,31-10-2024,74,One-time,"Camera operator, with interest in property management","2024-06-28, 2023-09-20 - 2024-10-31","Camera operator, with interest in property management. Engaged via Called, One-time frequency. Outcome: Signed Up. Purchased: 74 units of Inspection on 2024-06-28.",Called,One-time,Signed Up
Christy,Payne,Hooper and Sons,8456 Julie Island,South Laurenside,Colorado,14361,Join rule blue often magazine defense price.,Listing,28-06-2024,57,Frequent,"Theatre manager, with interest in property management","2023-12-27, 2022-11-16 - 2024-06-28","Theatre manager, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Requested Info. Purchased: 57 units of Listing on 2023-12-27.",Emailed,Frequent,Requested Info
Alejandro,Smith,Curtis-Roman,022 Donna Gardens Suite 157,Davidside,Pennsylvania,27769,Half wife generation land modern fly.,Maintenance Plan,10-12-2024,49,Frequent,"Contractor, with interest in property management","2024-08-12, 2023-11-22 - 2024-12-10","Contractor, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 49 units of Maintenance Plan on 2024-08-12.",Not Answered,Frequent,Scheduled Appointment
John,Miller,Henry and Sons,46288 Michelle Prairie,Lake Carlos,Wyoming,58057,View forward seat himself herself prove realize.,Maintenance Plan,27-02-2025,10,Frequent,"Private music teacher, with interest in property management","2024-10-10, 2024-04-17 - 2025-02-27","Private music teacher, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Pending Decision. Purchased: 10 units of Maintenance Plan on 2024-10-10.",Not Answered,Frequent,Pending Decision
Matthew,Jackson,Vega Inc,7383 Santiago Valley Apt. 693,South Keith,Delaware,95597,Become stage time month where every.,Inspection,12-02-2025,21,One-time,"Firefighter, with interest in property management","2025-01-02, 2022-08-18 - 2025-02-12","Firefighter, with interest in property management. Engaged via Meeting Set Up, One-time frequency. Outcome: Pending Decision. Purchased: 21 units of Inspection on 2025-01-02.",Meeting Set Up,One-time,Pending Decision
Frank,Newman,"Moses, Grant and Campbell",02281 Jerry Extension,East Michelleberg,Kentucky,53325,Might region today during thus oil process throughout allow expect value network night wear.,Listing,13-05-2024,49,Frequent,"Passenger transport manager, with interest in property management","2024-03-31, 2022-12-09 - 2024-05-13","Passenger transport manager, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Not Interested. Purchased: 49 units of Listing on 2024-03-31.",Emailed,Frequent,Not Interested
Anthony,Stanley,"Vaughn, Knapp and Ward",960 Weaver Ports Suite 951,Hernandezside,Colorado,6190,Big stage be drop per stop sure.,Rental Package,01-12-2024,35,One-time,"Charity officer, with interest in property management","2024-06-28, 2023-02-16 - 2024-12-01","Charity officer, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Requested Info. Purchased: 35 units of Rental Package on 2024-06-28.",Not Answered,One-time,Requested Info
Eric,Mccall,"Davis, Martinez and Huang",39519 Alyssa Ridge,North Jaredhaven,Nevada,6941,Require relate direction service else cold according quite media central.,Listing,05-04-2025,70,One-time,"Travel agency manager, with interest in property management","2025-03-28, 2023-05-11 - 2025-04-05","Travel agency manager, with interest in property management. Engaged via Responded, One-time frequency. Outcome: Requested Info. Purchased: 70 units of Listing on 2025-03-28.",Responded,One-time,Requested Info
Manuel,Phillips,Morales and Sons,612 Bell Road,Port Annemouth,Nevada,81025,Live appear or sing forward step.,Listing,27-09-2024,93,Frequent,"Environmental manager, with interest in property management","2024-01-13, 2023-01-17 - 2024-09-27","Environmental manager, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 93 units of Listing on 2024-01-13.",Followed Up,Frequent,Scheduled Appointment
Thomas,Mcpherson,Tran-Fletcher,6937 Phillips Ridge Suite 681,Tamarafort,Colorado,58698,Mean later course return fall hold political area candidate environmental not fire PM.,Listing,04-03-2025,57,Frequent,"Field trials officer, with interest in property management","2024-10-20, 2023-01-15 - 2025-03-04","Field trials officer, with interest in property management. Engaged via Responded, Frequent frequency. Outcome: Signed Up. Purchased: 57 units of Listing on 2024-10-20.",Responded,Frequent,Signed Up
Jonathan,Novak,"Gomez, Combs and Morris",007 Bryant Pass,Lindseyville,Utah,23696,Current garden you church like radio training mention nature note people represent.,Cleaning,21-04-2025,61,Occasional,"Advertising copywriter, with interest in property management","2025-04-17, 2023-12-02 - 2025-04-21","Advertising copywriter, with interest in property management. Engaged via Meeting Set Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 61 units of Cleaning on 2025-04-17.",Meeting Set Up,Occasional,Scheduled Appointment
Tara,Williams,Collins Ltd,266 Melvin Vista,Lake Stephenfort,North Carolina,53366,Model police money support affect president good war.,Inspection,22-04-2025,5,Frequent,"Lexicographer, with interest in property management","2025-04-17, 2022-05-01 - 2025-04-22","Lexicographer, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 5 units of Inspection on 2025-04-17.",Followed Up,Frequent,Scheduled Appointment
Gabrielle,Hayes,Shaw and Sons,72179 Sandra Run,Jeanettetown,Kentucky,38214,Deep daughter class again page throw look anything should door total at collection.,Maintenance Plan,15-04-2025,26,Frequent,"Public relations account executive, with interest in property management","2023-12-22, 2022-05-15 - 2025-04-15","Public relations account executive, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Pending Decision. Purchased: 26 units of Maintenance Plan on 2023-12-22.",Not Answered,Frequent,Pending Decision
Charles,Arnold,"Escobar, Wade and Campbell",00336 Carrie Expressway,Lake Christophermouth,Florida,72354,Power push stand rule much food.,Cleaning,09-03-2024,70,Occasional,"Geochemist, with interest in property management","2023-06-03, 2023-03-01 - 2024-03-09","Geochemist, with interest in property management. Engaged via Meeting Set Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 70 units of Cleaning on 2023-06-03.",Meeting Set Up,Occasional,Scheduled Appointment
Rhonda,Sanchez,Price-Parsons,640 Daniel Harbor,Johnsonberg,Massachusetts,30720,Five job control environmental system probably agreement guess.,Maintenance Plan,11-08-2024,6,Occasional,"Early years teacher, with interest in property management","2023-12-31, 2023-02-24 - 2024-08-11","Early years teacher, with interest in property management. Engaged via Meeting Set Up, Occasional frequency. Outcome: Not Interested. Purchased: 6 units of Maintenance Plan on 2023-12-31.",Meeting Set Up,Occasional,Not Interested
