First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Penny,Davenport,"Payne, Greene and Watts",4118 Hart Forest,Jonathanmouth,Connecticut,47398,Item by sit various Mrs computer structure answer lay skill society perform defense.,Hair Coloring,2024-02-13,59,Occasional,"Scientist, research (medical), with interest in beauty salon","2023-04-24, 2023-01-08 - 2024-02-13","Scientist, research (medical), with interest in beauty salon. Engaged via Meeting Set Up, Occasional frequency. Outcome: Pending Decision. Purchased: 59 units of Hair Coloring on 2023-04-24.",Meeting Set Up,Occasional,Pending Decision
Linda,Johnson,Anderson-Wade,348 Susan Cove,West Stephanieside,Montana,81901,Now nation system entire guess music for tree feeling.,Manicure,2025-04-09,31,One-time,"Chartered public finance accountant, with interest in beauty salon","2025-02-02, 2024-09-06 - 2025-04-09","Chartered public finance accountant, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Scheduled Appointment. Purchased: 31 units of Manicure on 2025-02-02.",Not Answered,One-time,Scheduled Appointment
Nathan,Jacobs,Contreras Group,416 Love Manor,Josephside,West Virginia,03969,Lot off guess father view number rather much.,Manicure,2024-05-21,85,One-time,"Senior tax professional/tax inspector, with interest in beauty salon","2024-01-10, 2022-08-07 - 2024-05-21","Senior tax professional/tax inspector, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Signed Up. Purchased: 85 units of Manicure on 2024-01-10.",Not Answered,One-time,Signed Up
Bryan,Butler,Lynn-Hernandez,9700 Samuel Junctions,East Davidfort,Louisiana,34982,Off race eight off cell training.,Haircut,2025-04-19,24,Occasional,"Sound technician, broadcasting/film/video, with interest in beauty salon","2024-03-02, 2022-10-28 - 2025-04-19","Sound technician, broadcasting/film/video, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 24 units of Haircut on 2024-03-02.",Emailed,Occasional,Scheduled Appointment
Deanna,Ruiz,"Horton, Wilson and Sandoval",4862 Simmons Ramp Apt. 695,East Lindashire,Idaho,87777,After me prove understand final share show owner risk east really during his.,Facial,2024-12-12,68,Occasional,"Chartered legal executive (England and Wales), with interest in beauty salon","2024-07-19, 2024-02-20 - 2024-12-12","Chartered legal executive (England and Wales), with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Pending Decision. Purchased: 68 units of Facial on 2024-07-19.",Called,Occasional,Pending Decision
Joseph,Porter,Hatfield Group,63895 Rodriguez Throughway,North Nicholas,Nevada,30038,Material claim democratic their boy budget before feel sport article set bed well.,Haircut,2024-11-23,64,One-time,"Marine scientist, with interest in beauty salon","2023-10-02, 2022-11-08 - 2024-11-23","Marine scientist, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Requested Info. Purchased: 64 units of Haircut on 2023-10-02.",Not Answered,One-time,Requested Info
Patricia,Jones,"Reed, Fields and Smith",67594 Thompson Dam Suite 527,New Krystal,Indiana,20646,Happy policy garden though agent serious clearly.,Hair Coloring,2025-02-10,69,Occasional,"Farm manager, with interest in beauty salon","2024-02-19, 2022-07-21 - 2025-02-10","Farm manager, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Pending Decision. Purchased: 69 units of Hair Coloring on 2024-02-19.",Called,Occasional,Pending Decision
Cameron,Mathews,"Hoffman, Gallagher and Edwards",946 Mccarthy Light Suite 208,Deborahborough,Virginia,83515,Though these wife natural audience him something fast bed defense finish.,Facial,2024-11-25,17,Occasional,"Advertising account planner, with interest in beauty salon","2023-12-10, 2023-11-04 - 2024-11-25","Advertising account planner, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 17 units of Facial on 2023-12-10.",Not Answered,Occasional,Scheduled Appointment
Christopher,Fernandez,Thompson Group,1620 Laura Tunnel Suite 620,West Davidfort,Maine,21749,Garden fund mother radio true where agency step until.,Hair Coloring,2025-04-11,77,One-time,"Production assistant, television, with interest in beauty salon","2025-04-06, 2023-02-14 - 2025-04-11","Production assistant, television, with interest in beauty salon. Engaged via Called, One-time frequency. Outcome: Signed Up. Purchased: 77 units of Hair Coloring on 2025-04-06.",Called,One-time,Signed Up
Victor,Stein,Thompson and Sons,9100 Clark Mall Suite 508,Petersonfort,Delaware,84054,Manage state six wait story stay chair result product us production could senior.,Manicure,2023-08-17,83,Frequent,"Youth worker, with interest in beauty salon","2023-05-24, 2023-03-25 - 2023-08-17","Youth worker, with interest in beauty salon. Engaged via Called, Frequent frequency. Outcome: Requested Info. Purchased: 83 units of Manicure on 2023-05-24.",Called,Frequent,Requested Info
Paul,Jones,Hayden-Smith,9657 Amy Road Suite 190,East Vanessashire,Florida,85052,Seat learn speak wind deal bank turn and police.,Hair Coloring,2025-03-16,57,Frequent,"Games developer, with interest in beauty salon","2025-01-11, 2022-04-30 - 2025-03-16","Games developer, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Requested Info. Purchased: 57 units of Hair Coloring on 2025-01-11.",Emailed,Frequent,Requested Info
Theresa,Gilmore,Brown-Ingram,0449 Ashley Club Apt. 171,Christopherchester,Montana,18438,Author relationship figure item sell lawyer production arm still.,Haircut,2024-04-05,49,Occasional,"Merchant navy officer, with interest in beauty salon","2024-02-20, 2023-06-12 - 2024-04-05","Merchant navy officer, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 49 units of Haircut on 2024-02-20.",Not Answered,Occasional,Scheduled Appointment
Kevin,Marks,Browning-Abbott,72469 Mcdaniel Row,South April,Connecticut,69619,Thought apply face open safe large their good last political their.,Manicure,2024-11-09,33,Occasional,"Data processing manager, with interest in beauty salon","2023-11-22, 2022-12-14 - 2024-11-09","Data processing manager, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 33 units of Manicure on 2023-11-22.",Followed Up,Occasional,Scheduled Appointment
Philip,Johnson,"Kelly, Chen and Roberts",0672 Gibson Fort,East Cassandrabury,Connecticut,16832,Late prove movement final almost here inside woman give.,Haircut,2025-02-22,36,One-time,"Merchant navy officer, with interest in beauty salon","2024-03-05, 2022-08-31 - 2025-02-22","Merchant navy officer, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Pending Decision. Purchased: 36 units of Haircut on 2024-03-05.",Emailed,One-time,Pending Decision
Rachael,Mckinney,Duncan-Ortiz,0323 Nash Pike,Stewartchester,Kansas,75633,Board field fly end decide call term fill hit market traditional surface.,Haircut,2024-10-03,18,Occasional,"Producer, radio, with interest in beauty salon","2024-02-04, 2023-06-04 - 2024-10-03","Producer, radio, with interest in beauty salon. Engaged via Meeting Set Up, Occasional frequency. Outcome: Requested Info. Purchased: 18 units of Haircut on 2024-02-04.",Meeting Set Up,Occasional,Requested Info
Terry,Allen,Adams and Sons,1548 Wolfe Terrace,New Laurenchester,Georgia,73320,Speech building throw five eight agency.,Manicure,2024-07-13,43,One-time,"Financial planner, with interest in beauty salon","2024-01-26, 2022-09-03 - 2024-07-13","Financial planner, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Pending Decision. Purchased: 43 units of Manicure on 2024-01-26.",Followed Up,One-time,Pending Decision
James,Acosta,"Gaines, Rodriguez and Owen",760 Fred Ways Suite 635,Breannabury,Kentucky,44462,Size former even event cup our.,Manicure,2024-12-21,78,Occasional,"Dispensing optician, with interest in beauty salon","2024-11-13, 2024-10-08 - 2024-12-21","Dispensing optician, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 78 units of Manicure on 2024-11-13.",Followed Up,Occasional,Scheduled Appointment
Betty,Bright,Roth LLC,19521 Jessica Route Apt. 880,Port Andrea,Alaska,82931,Among mission opportunity would whatever party another quickly worker follow yet.,Manicure,2024-08-31,32,Occasional,"Dancer, with interest in beauty salon","2024-05-06, 2022-12-12 - 2024-08-31","Dancer, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 32 units of Manicure on 2024-05-06.",Not Answered,Occasional,Scheduled Appointment
Beth,Madden,Walker-Coleman,26598 Deleon Hill Apt. 246,Port Stephanie,Virginia,93458,Culture campaign film information many police modern our expert method significant service century.,Hair Coloring,2025-03-29,28,Frequent,"Retail buyer, with interest in beauty salon","2024-09-30, 2022-10-13 - 2025-03-29","Retail buyer, with interest in beauty salon. Engaged via Meeting Set Up, Frequent frequency. Outcome: Requested Info. Purchased: 28 units of Hair Coloring on 2024-09-30.",Meeting Set Up,Frequent,Requested Info
Jason,Aguilar,Oliver PLC,3205 Anthony Junctions,Collinsport,Utah,33924,Evening apply I one economy program.,Manicure,2024-10-17,37,One-time,"Illustrator, with interest in beauty salon","2024-01-04, 2023-09-16 - 2024-10-17","Illustrator, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Scheduled Appointment. Purchased: 37 units of Manicure on 2024-01-04.",Emailed,One-time,Scheduled Appointment
Allison,Chen,"Thomas, Simpson and Erickson",9011 Amber Creek,Port Amy,North Carolina,67601,Almost box space manager window group him ahead large space design include serve.,Facial,2024-10-25,87,Frequent,"Engineer, petroleum, with interest in beauty salon","2024-09-11, 2022-12-05 - 2024-10-25","Engineer, petroleum, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Requested Info. Purchased: 87 units of Facial on 2024-09-11.",Followed Up,Frequent,Requested Info
Lindsey,Rodriguez,Brock LLC,8173 Edwards Meadows,Lutzberg,Ohio,38728,Week front sell pressure mission collection mother lead point.,Manicure,2024-11-23,37,One-time,"Health physicist, with interest in beauty salon","2024-10-14, 2023-08-07 - 2024-11-23","Health physicist, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Scheduled Appointment. Purchased: 37 units of Manicure on 2024-10-14.",Followed Up,One-time,Scheduled Appointment
Brianna,Smith,"Velasquez, Todd and Hubbard",3888 Walter Fall Apt. 132,Berryside,Utah,69694,Nothing apply away writer determine health three.,Manicure,2025-03-11,89,Occasional,"Nutritional therapist, with interest in beauty salon","2025-02-11, 2023-06-22 - 2025-03-11","Nutritional therapist, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Pending Decision. Purchased: 89 units of Manicure on 2025-02-11.",Not Answered,Occasional,Pending Decision
Kevin,Ford,Martin-Murphy,852 Garner Cape,New Brianna,North Carolina,79362,Technology business note analysis ground participant eat memory color wrong message tend sense.,Hair Coloring,2024-09-15,36,Occasional,"Chartered loss adjuster, with interest in beauty salon","2024-06-17, 2023-11-16 - 2024-09-15","Chartered loss adjuster, with interest in beauty salon. Engaged via Responded, Occasional frequency. Outcome: Requested Info. Purchased: 36 units of Hair Coloring on 2024-06-17.",Responded,Occasional,Requested Info
Jessica,Benson,Hill Ltd,089 Hernandez Flats Suite 257,East Taraborough,Rhode Island,82368,Town professor need talk station thing which act cultural sister inside partner.,Facial,2024-04-26,44,One-time,"Geophysical data processor, with interest in beauty salon","2023-07-02, 2022-12-15 - 2024-04-26","Geophysical data processor, with interest in beauty salon. Engaged via Called, One-time frequency. Outcome: Not Interested. Purchased: 44 units of Facial on 2023-07-02.",Called,One-time,Not Interested
Theodore,Knight,"Jones, Wilson and Willis",2970 Rangel Club Apt. 389,Lisamouth,Ohio,57158,Trip follow eat different behind teacher same such time behavior consider partner.,Facial,2024-12-22,80,One-time,"Scientific laboratory technician, with interest in beauty salon","2024-11-17, 2023-06-15 - 2024-12-22","Scientific laboratory technician, with interest in beauty salon. Engaged via Called, One-time frequency. Outcome: Signed Up. Purchased: 80 units of Facial on 2024-11-17.",Called,One-time,Signed Up
Joshua,Green,Barrett-Stokes,56891 Charles Flats Suite 294,Hutchinsonchester,Massachusetts,48551,Analysis performance entire executive specific change food.,Manicure,2025-03-20,15,Occasional,"Editor, magazine features, with interest in beauty salon","2023-06-23, 2022-11-18 - 2025-03-20","Editor, magazine features, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Requested Info. Purchased: 15 units of Manicure on 2023-06-23.",Called,Occasional,Requested Info
Ashley,Moore,"Young, Guerra and Hernandez",6814 Tamara Shores,Lake Emilyhaven,Nevada,49379,Natural weight pretty our a continue how special.,Facial,2024-03-20,58,One-time,"Civil Service fast streamer, with interest in beauty salon","2023-07-25, 2022-12-13 - 2024-03-20","Civil Service fast streamer, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Scheduled Appointment. Purchased: 58 units of Facial on 2023-07-25.",Emailed,One-time,Scheduled Appointment
Jonathan,Watkins,Jones-Keith,63007 Smith Crossing,Nicholasmouth,Wyoming,09182,Garden politics firm within rich create meet high cover.,Facial,2024-02-15,78,Frequent,"Health and safety adviser, with interest in beauty salon","2023-11-03, 2022-04-23 - 2024-02-15","Health and safety adviser, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Pending Decision. Purchased: 78 units of Facial on 2023-11-03.",Emailed,Frequent,Pending Decision
Megan,Mckee,Miller LLC,54700 Michael Plains Apt. 240,Mooreside,Delaware,23055,Build song shake fund before push over.,Facial,2025-04-01,1,One-time,"Buyer, retail, with interest in beauty salon","2025-03-09, 2023-04-03 - 2025-04-01","Buyer, retail, with interest in beauty salon. Engaged via Called, One-time frequency. Outcome: Pending Decision. Purchased: 1 units of Facial on 2025-03-09.",Called,One-time,Pending Decision
James,Davis,"Chase, Wagner and Robles",261 Tina Curve Apt. 720,Lake Robertton,Alabama,56062,Its the leg piece once against town citizen rather.,Facial,2025-01-26,81,One-time,"Engineer, land, with interest in beauty salon","2024-02-11, 2023-03-27 - 2025-01-26","Engineer, land, with interest in beauty salon. Engaged via Meeting Set Up, One-time frequency. Outcome: Not Interested. Purchased: 81 units of Facial on 2024-02-11.",Meeting Set Up,One-time,Not Interested
Kevin,Weaver,Chapman-Dawson,68342 Thompson Dale Apt. 435,North Krystal,Wisconsin,97602,Long building artist try crime Democrat talk agency her.,Hair Coloring,2024-08-10,4,Occasional,"Science writer, with interest in beauty salon","2023-12-30, 2023-11-07 - 2024-08-10","Science writer, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Requested Info. Purchased: 4 units of Hair Coloring on 2023-12-30.",Not Answered,Occasional,Requested Info
Darren,Gallagher,Petersen and Sons,14941 Berry Falls,New Robert,Kansas,50038,Rate seek government they American image break record billion.,Hair Coloring,2025-04-19,100,Frequent,"Therapist, sports, with interest in beauty salon","2024-10-31, 2024-04-07 - 2025-04-19","Therapist, sports, with interest in beauty salon. Engaged via Not Answered, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 100 units of Hair Coloring on 2024-10-31.",Not Answered,Frequent,Scheduled Appointment
Lisa,Malone,Webb and Sons,72285 Gonzales Union,East Juanbury,Vermont,93214,Gas interesting thus too foot season middle economy.,Hair Coloring,2025-03-31,87,Occasional,"Garment/textile technologist, with interest in beauty salon","2024-09-08, 2023-09-14 - 2025-03-31","Garment/textile technologist, with interest in beauty salon. Engaged via Meeting Set Up, Occasional frequency. Outcome: Not Interested. Purchased: 87 units of Hair Coloring on 2024-09-08.",Meeting Set Up,Occasional,Not Interested
Cristian,Alvarado,"Flores, Sanchez and Jones",3672 Ashley Mountains,Angelabury,Utah,57510,Class understand democratic pick security conference.,Manicure,2024-08-09,67,Frequent,"Tourism officer, with interest in beauty salon","2024-06-10, 2023-06-09 - 2024-08-09","Tourism officer, with interest in beauty salon. Engaged via Meeting Set Up, Frequent frequency. Outcome: Not Interested. Purchased: 67 units of Manicure on 2024-06-10.",Meeting Set Up,Frequent,Not Interested
Stuart,Cochran,Hubbard Inc,939 Janice Street Suite 803,Hunterberg,Kentucky,98129,Movie lot great represent low study Democrat open rule outside task produce often.,Haircut,2025-01-15,58,One-time,"Conservator, furniture, with interest in beauty salon","2023-06-07, 2022-05-01 - 2025-01-15","Conservator, furniture, with interest in beauty salon. Engaged via Responded, One-time frequency. Outcome: Scheduled Appointment. Purchased: 58 units of Haircut on 2023-06-07.",Responded,One-time,Scheduled Appointment
Roger,Sloan,"Walker, Jackson and Thomas",3030 Emily Knolls Apt. 485,Hayesland,Wyoming,74900,Method tonight body stage well idea that center from.,Hair Coloring,2024-04-17,7,Frequent,"Office manager, with interest in beauty salon","2024-04-11, 2023-05-19 - 2024-04-17","Office manager, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Requested Info. Purchased: 7 units of Hair Coloring on 2024-04-11.",Emailed,Frequent,Requested Info
David,Booth,Diaz-Proctor,1770 Matthew Ford,New Samantha,Montana,98184,Choice reason father evening position win control factor design sign particular perhaps energy.,Facial,2024-10-21,12,One-time,"Barrister's clerk, with interest in beauty salon","2023-08-12, 2022-11-24 - 2024-10-21","Barrister's clerk, with interest in beauty salon. Engaged via Responded, One-time frequency. Outcome: Requested Info. Purchased: 12 units of Facial on 2023-08-12.",Responded,One-time,Requested Info
Heather,Williams,Fletcher-Williams,629 Foster Oval Apt. 718,South Elizabeth,Washington,07873,Cell again turn upon customer number bring bank continue.,Haircut,2025-01-11,58,One-time,"Toxicologist, with interest in beauty salon","2024-06-30, 2024-02-18 - 2025-01-11","Toxicologist, with interest in beauty salon. Engaged via Responded, One-time frequency. Outcome: Not Interested. Purchased: 58 units of Haircut on 2024-06-30.",Responded,One-time,Not Interested
Emily,Roberts,Obrien PLC,1653 Miller Flats Suite 980,Lake Garybury,Illinois,71103,Prevent rock write turn strategy reduce generation magazine.,Haircut,2024-09-14,35,One-time,"Newspaper journalist, with interest in beauty salon","2023-08-17, 2023-04-10 - 2024-09-14","Newspaper journalist, with interest in beauty salon. Engaged via Meeting Set Up, One-time frequency. Outcome: Not Interested. Purchased: 35 units of Haircut on 2023-08-17.",Meeting Set Up,One-time,Not Interested
Jessica,Myers,"Taylor, Ryan and Mccarthy",03587 Pierce Estates,Lake Danamouth,Alabama,39638,Despite wrong movement few whatever decision body range figure social grow believe.,Facial,2024-05-30,10,Occasional,"Trading standards officer, with interest in beauty salon","2024-03-31, 2023-03-03 - 2024-05-30","Trading standards officer, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Not Interested. Purchased: 10 units of Facial on 2024-03-31.",Emailed,Occasional,Not Interested
Paige,Caldwell,Lopez PLC,80071 Jessica Key,East James,Tennessee,37594,Less collection pressure factor high surface employee.,Facial,2024-04-26,98,One-time,"Government social research officer, with interest in beauty salon","2023-05-01, 2023-02-04 - 2024-04-26","Government social research officer, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Signed Up. Purchased: 98 units of Facial on 2023-05-01.",Followed Up,One-time,Signed Up
Kyle,Smith,Burns and Sons,21003 Daniel Canyon,Carrollhaven,Georgia,33216,Manager kid apply view pattern capital available price ten society.,Manicure,2024-01-03,67,One-time,"Advertising art director, with interest in beauty salon","2023-09-26, 2023-08-11 - 2024-01-03","Advertising art director, with interest in beauty salon. Engaged via Responded, One-time frequency. Outcome: Requested Info. Purchased: 67 units of Manicure on 2023-09-26.",Responded,One-time,Requested Info
Michael,Gutierrez,Mendoza Inc,2433 Laura Flats Apt. 317,East Ronald,Arkansas,99941,Degree break environmental art TV week century store help spend study nor.,Hair Coloring,2024-03-30,19,Frequent,"Insurance risk surveyor, with interest in beauty salon","2024-01-06, 2022-12-14 - 2024-03-30","Insurance risk surveyor, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Pending Decision. Purchased: 19 units of Hair Coloring on 2024-01-06.",Emailed,Frequent,Pending Decision
Evelyn,Roberts,"Wiggins, Johnson and Miller",814 Lopez Prairie,Amandaport,North Carolina,58358,Bit nation responsibility finish pretty nearly Mrs deep say agency night heavy event.,Hair Coloring,2024-08-04,89,Occasional,"Theme park manager, with interest in beauty salon","2023-06-28, 2023-01-24 - 2024-08-04","Theme park manager, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Requested Info. Purchased: 89 units of Hair Coloring on 2023-06-28.",Not Answered,Occasional,Requested Info
Alexandra,Blevins,Ferguson and Sons,717 Pierce Crescent Apt. 495,East Rebecca,Minnesota,78210,Wear through later happy light national even finally so about.,Facial,2025-03-09,77,Occasional,"Production manager, with interest in beauty salon","2025-02-28, 2024-04-14 - 2025-03-09","Production manager, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 77 units of Facial on 2025-02-28.",Followed Up,Occasional,Scheduled Appointment
David,Anderson,"Cervantes, Paul and Jones",8086 White Avenue Suite 951,West Debra,Nevada,52403,Able mother song inside physical turn pay like room realize.,Haircut,2024-02-07,17,Frequent,"Archaeologist, with interest in beauty salon","2023-12-26, 2022-05-14 - 2024-02-07","Archaeologist, with interest in beauty salon. Engaged via Responded, Frequent frequency. Outcome: Signed Up. Purchased: 17 units of Haircut on 2023-12-26.",Responded,Frequent,Signed Up
Gary,Daniels,Sanchez-Ingram,38813 Brandy Motorway Apt. 894,West Meghan,South Carolina,14653,Trouble summer short spring class week amount federal poor.,Facial,2025-04-20,1,Occasional,"Arts development officer, with interest in beauty salon","2024-10-03, 2024-05-05 - 2025-04-20","Arts development officer, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Not Interested. Purchased: 1 units of Facial on 2024-10-03.",Emailed,Occasional,Not Interested
Alex,Pacheco,Phillips-Kim,71411 Joanna Pass Suite 819,North Johnbury,Massachusetts,90109,Cover this degree cup picture low buy join always daughter behavior both will.,Haircut,2024-04-10,37,Occasional,"Public relations account executive, with interest in beauty salon","2023-12-03, 2023-01-07 - 2024-04-10","Public relations account executive, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Requested Info. Purchased: 37 units of Haircut on 2023-12-03.",Emailed,Occasional,Requested Info
Hannah,Mitchell,"Mitchell, Adams and Williams",00189 Hopkins Mews Apt. 212,South Kimberly,Nebraska,09160,Later everybody mouth claim after sister system.,Hair Coloring,2024-10-09,81,One-time,"Teacher, secondary school, with interest in beauty salon","2024-07-19, 2023-06-15 - 2024-10-09","Teacher, secondary school, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Signed Up. Purchased: 81 units of Hair Coloring on 2024-07-19.",Emailed,One-time,Signed Up
Nichole,Ewing,Bishop Inc,1330 Kristi Valley Suite 589,Adammouth,Georgia,38786,Person miss board live professor bank sister this.,Haircut,2024-04-25,86,One-time,"Arboriculturist, with interest in beauty salon","2024-02-09, 2023-10-08 - 2024-04-25","Arboriculturist, with interest in beauty salon. Engaged via Meeting Set Up, One-time frequency. Outcome: Signed Up. Purchased: 86 units of Haircut on 2024-02-09.",Meeting Set Up,One-time,Signed Up
Alexander,Stanton,Brown and Sons,6380 Samuel Cape Apt. 738,New Davidburgh,Washington,22157,Be environment team effort skin something ago brother structure put at.,Haircut,2024-06-07,15,One-time,"Teacher, adult education, with interest in beauty salon","2023-09-05, 2022-06-06 - 2024-06-07","Teacher, adult education, with interest in beauty salon. Engaged via Called, One-time frequency. Outcome: Scheduled Appointment. Purchased: 15 units of Haircut on 2023-09-05.",Called,One-time,Scheduled Appointment
Michael,Jensen,"Clark, Young and Pierce",906 Schmidt Forges,Johnside,Kansas,76203,Happy say hand according region building dark decade news leave send series official begin.,Haircut,2024-02-20,51,Occasional,"Dentist, with interest in beauty salon","2023-05-08, 2022-10-05 - 2024-02-20","Dentist, with interest in beauty salon. Engaged via Responded, Occasional frequency. Outcome: Requested Info. Purchased: 51 units of Haircut on 2023-05-08.",Responded,Occasional,Requested Info
Steven,Kim,Brown LLC,372 Perry Dale,Glovershire,Idaho,37598,Without old spring eight garden forward company understand just happen level.,Hair Coloring,2024-07-08,86,Frequent,"Administrator, sports, with interest in beauty salon","2024-02-24, 2023-11-14 - 2024-07-08","Administrator, sports, with interest in beauty salon. Engaged via Not Answered, Frequent frequency. Outcome: Pending Decision. Purchased: 86 units of Hair Coloring on 2024-02-24.",Not Answered,Frequent,Pending Decision
Danny,Wright,"Johnson, Holland and Chavez",6912 Lee Lodge,Savageburgh,Georgia,70223,Sure risk house less child animal early read.,Hair Coloring,2025-03-14,71,Frequent,"Logistics and distribution manager, with interest in beauty salon","2024-12-31, 2022-08-03 - 2025-03-14","Logistics and distribution manager, with interest in beauty salon. Engaged via Meeting Set Up, Frequent frequency. Outcome: Pending Decision. Purchased: 71 units of Hair Coloring on 2024-12-31.",Meeting Set Up,Frequent,Pending Decision
James,Davis,"Tucker, Walker and Ramsey",26315 Craig Garden Suite 730,Garciafort,Arizona,99209,But good product partner receive several.,Hair Coloring,2024-02-25,50,Frequent,"Retail buyer, with interest in beauty salon","2023-08-11, 2023-06-06 - 2024-02-25","Retail buyer, with interest in beauty salon. Engaged via Responded, Frequent frequency. Outcome: Requested Info. Purchased: 50 units of Hair Coloring on 2023-08-11.",Responded,Frequent,Requested Info
Kelly,Park,Williams-Newton,145 Brian Place,West Bradley,Nebraska,45194,Training certain city boy begin option score exactly save Mrs.,Hair Coloring,2024-06-29,83,One-time,"Scientist, research (medical), with interest in beauty salon","2023-09-19, 2023-04-20 - 2024-06-29","Scientist, research (medical), with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Scheduled Appointment. Purchased: 83 units of Hair Coloring on 2023-09-19.",Emailed,One-time,Scheduled Appointment
Dana,Oliver,Jones PLC,85853 Weiss Loop,Sethborough,Arizona,45114,Buy official market stay likely list nothing little.,Manicure,2024-04-27,53,One-time,"Clinical molecular geneticist, with interest in beauty salon","2024-02-26, 2022-09-29 - 2024-04-27","Clinical molecular geneticist, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Requested Info. Purchased: 53 units of Manicure on 2024-02-26.",Followed Up,One-time,Requested Info
Robert,Paul,Hoover-Clarke,97435 Contreras Avenue Suite 795,Vasquezton,Connecticut,98797,Only very participant page tell participant something administration hundred.,Haircut,2024-06-22,73,Occasional,"Travel agency manager, with interest in beauty salon","2024-04-10, 2023-12-11 - 2024-06-22","Travel agency manager, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Not Interested. Purchased: 73 units of Haircut on 2024-04-10.",Called,Occasional,Not Interested
Daniel,Sparks,Tanner-Foster,05593 Jessica Parks,Madisonville,Utah,25703,Represent three director special well interesting consumer though college less them table.,Haircut,2023-10-15,12,Occasional,"Copywriter, advertising, with interest in beauty salon","2023-10-10, 2022-05-05 - 2023-10-15","Copywriter, advertising, with interest in beauty salon. Engaged via Responded, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 12 units of Haircut on 2023-10-10.",Responded,Occasional,Scheduled Appointment
Vicki,Wilson,Hayes Ltd,642 Todd Drive,Martinezfort,Massachusetts,06949,Reach let everything hope public try them very page artist blood where doctor.,Haircut,2025-03-24,53,Occasional,"Transport planner, with interest in beauty salon","2025-01-16, 2023-04-29 - 2025-03-24","Transport planner, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Pending Decision. Purchased: 53 units of Haircut on 2025-01-16.",Not Answered,Occasional,Pending Decision
Ashley,Jacobs,Garcia-Bruce,1245 Tammy Squares Suite 060,Laurahaven,Illinois,76280,Prove light look maintain rock allow raise seat oil.,Hair Coloring,2024-06-20,27,One-time,"Stage manager, with interest in beauty salon","2024-06-14, 2024-02-29 - 2024-06-20","Stage manager, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Scheduled Appointment. Purchased: 27 units of Hair Coloring on 2024-06-14.",Not Answered,One-time,Scheduled Appointment
